EntryTime,Expiry,Type,Strike,Direction,PnL
2024-12-26T15:00:00.0,2024-12-27T21:00:00.0,Call,605.0,-1,0.27
2024-12-26T15:00:00.0,2024-12-27T21:00:00.0,Put,589.0,1,-0.17
2024-12-26T15:00:00.0,2024-12-27T21:00:00.0,Call,611.0,1,-0.05
2024-12-27T15:00:00.0,2024-12-27T21:00:00.0,Put,592.5,-1,0.21
2024-12-27T15:00:00.0,2024-12-27T21:00:00.0,Call,600.0,-1,0.23
2024-12-27T15:00:00.0,2024-12-27T21:00:00.0,Put,587.0,1,-0.039999999999999994
2024-12-27T15:00:00.0,2024-12-27T21:00:00.0,Call,605.0,1,-0.03
2024-12-30T15:00:00.0,2024-12-31T21:00:00.0,Put,577.0,-1,0.65
2024-12-30T15:00:00.0,2024-12-31T21:00:00.0,Call,592.0,-1,0.65
2024-12-30T15:00:00.0,2024-12-31T21:00:00.0,Put,571.0,1,-0.23
2024-12-30T15:00:00.0,2024-12-31T21:00:00.0,Call,598.0,1,-0.12
2024-12-31T15:00:00.0,2024-12-31T21:00:00.0,Put,585.0,-1,0.42
2024-12-31T15:00:00.0,2024-12-31T21:00:00.0,Call,595.0,-1,0.38
2024-12-31T15:00:00.0,2024-12-31T21:00:00.0,Put,580.0,1,-0.09
2024-12-31T15:00:00.0,2024-12-31T21:00:00.0,Call,601.0,1,-0.029999999999999995
2025-01-02T15:00:00.0,2025-01-03T21:00:00.0,Put,583.0,-1,0.59
2025-01-02T15:00:00.0,2025-01-03T21:00:00.0,Call,596.0,-1,0.58
2025-01-02T15:00:00.0,2025-01-03T21:00:00.0,Put,577.0,1,-0.18
2025-01-02T15:00:00.0,2025-01-03T21:00:00.0,Call,600.0,1,-0.13
2025-01-03T15:00:00.0,2025-01-03T21:00:00.0,Put,583.0,-1,0.31
2025-01-03T15:00:00.0,2025-01-03T21:00:00.0,Call,592.0,-1,0.28
2025-01-03T15:00:00.0,2025-01-03T21:00:00.0,Put,576.0,1,-0.06
2025-01-03T15:00:00.0,2025-01-03T21:00:00.0,Call,597.0,1,-0.03
2025-01-06T15:00:00.0,2025-01-07T21:00:00.0,Put,592.0,-1,-2.7100000000000453
2025-01-06T15:00:00.0,2025-01-07T21:00:00.0,Call,602.0,-1,0.45
2025-01-06T15:00:00.0,2025-01-07T21:00:00.0,Put,586.0,1,-0.14
2025-01-06T15:00:00.0,2025-01-07T21:00:00.0,Call,607.0,1,-0.04
2025-01-07T15:00:00.0,2025-01-08T21:00:00.0,Put,589.0,-1,0.42
2025-01-07T15:00:00.0,2025-01-08T21:00:00.0,Call,601.0,-1,0.31
2025-01-07T15:00:00.0,2025-01-08T21:00:00.0,Put,584.0,1,-0.15
2025-01-07T15:00:00.0,2025-01-08T21:00:00.0,Call,607.0,1,-0.02
2025-01-10T15:00:00.0,2025-01-10T21:00:00.0,Put,576.0,-1,0.25
2025-01-10T15:00:00.0,2025-01-10T21:00:00.0,Call,587.0,-1,0.34
2025-01-10T15:00:00.0,2025-01-10T21:00:00.0,Put,570.0,1,-0.06
2025-01-10T15:00:00.0,2025-01-10T21:00:00.0,Call,593.0,1,-0.07
2025-01-13T15:00:00.0,2025-01-14T21:00:00.0,Put,570.0,-1,0.69
2025-01-13T15:00:00.0,2025-01-14T21:00:00.0,Call,585.0,-1,0.49
2025-01-13T15:00:00.0,2025-01-14T21:00:00.0,Put,560.0,1,-0.1
2025-01-13T15:00:00.0,2025-01-14T21:00:00.0,Call,595.0,1,-0.03
2025-01-14T15:00:00.0,2025-01-15T21:00:00.0,Put,573.0,-1,0.84
2025-01-14T15:00:00.0,2025-01-15T21:00:00.0,Call,591.0,-1,-1.1999999999999456
2025-01-14T15:00:00.0,2025-01-15T21:00:00.0,Put,566.0,1,-0.21
2025-01-14T15:00:00.0,2025-01-15T21:00:00.0,Call,597.0,1,-0.08
2025-01-15T15:00:00.0,2025-01-16T21:00:00.0,Put,585.0,-1,0.64
2025-01-15T15:00:00.0,2025-01-16T21:00:00.0,Call,598.0,-1,0.44
2025-01-15T15:00:00.0,2025-01-16T21:00:00.0,Put,579.0,1,-0.19
2025-01-15T15:00:00.0,2025-01-16T21:00:00.0,Call,603.0,1,-0.05
2025-01-16T15:00:00.0,2025-01-17T21:00:00.0,Put,585.0,-1,0.53
2025-01-16T15:00:00.0,2025-01-17T21:00:00.0,Call,598.0,-1,0.42
2025-01-16T15:00:00.0,2025-01-17T21:00:00.0,Put,579.0,1,-0.18
2025-01-16T15:00:00.0,2025-01-17T21:00:00.0,Call,603.0,1,-0.08
2025-01-17T15:00:00.0,2025-01-17T21:00:00.0,Put,593.0,-1,0.38
2025-01-17T15:00:00.0,2025-01-17T21:00:00.0,Call,600.0,-1,0.18
2025-01-17T15:00:00.0,2025-01-17T21:00:00.0,Put,587.0,1,-0.09
2025-01-17T15:00:00.0,2025-01-17T21:00:00.0,Call,606.0,1,-0.010000000000000002
2025-01-21T15:00:00.0,2025-01-22T21:00:00.0,Put,594.0,-1,0.59
2025-01-21T15:00:00.0,2025-01-22T21:00:00.0,Call,605.0,-1,-0.915
2025-01-21T15:00:00.0,2025-01-22T21:00:00.0,Put,588.0,1,-0.19
2025-01-21T15:00:00.0,2025-01-22T21:00:00.0,Call,610.0,1,-0.06
2025-01-22T15:00:00.0,2025-01-23T21:00:00.0,Put,602.0,-1,0.48
2025-01-22T15:00:00.0,2025-01-23T21:00:00.0,Call,610.0,-1,0.35
2025-01-22T15:00:00.0,2025-01-23T21:00:00.0,Put,597.0,1,-0.16
2025-01-22T15:00:00.0,2025-01-23T21:00:00.0,Call,616.0,1,-0.02
2025-01-23T15:00:00.0,2025-01-24T21:00:00.0,Put,601.0,-1,0.39
2025-01-23T15:00:00.0,2025-01-24T21:00:00.0,Call,610.0,-1,0.35
2025-01-23T15:00:00.0,2025-01-24T21:00:00.0,Put,590.0,1,-0.05
2025-01-23T15:00:00.0,2025-01-24T21:00:00.0,Call,621.0,1,-0.020000000000000004
2025-01-24T15:00:00.0,2025-01-24T21:00:00.0,Put,607.5,-1,0.24
2025-01-24T15:00:00.0,2025-01-24T21:00:00.0,Call,612.5,-1,0.21
2025-01-24T15:00:00.0,2025-01-24T21:00:00.0,Put,602.0,1,-0.05
2025-01-24T15:00:00.0,2025-01-24T21:00:00.0,Call,617.0,1,-0.01
2025-01-27T15:00:00.0,2025-01-28T21:00:00.0,Put,591.0,-1,0.6
2025-01-27T15:00:00.0,2025-01-28T21:00:00.0,Call,605.0,-1,0.48
2025-01-27T15:00:00.0,2025-01-28T21:00:00.0,Put,585.0,1,-0.22
2025-01-27T15:00:00.0,2025-01-28T21:00:00.0,Call,611.0,1,-0.09
2025-01-28T15:00:00.0,2025-01-29T21:00:00.0,Put,591.0,-1,0.73
2025-01-28T15:00:00.0,2025-01-29T21:00:00.0,Call,606.0,-1,0.58
2025-01-28T15:00:00.0,2025-01-29T21:00:00.0,Put,585.0,1,-0.2
2025-01-28T15:00:00.0,2025-01-29T21:00:00.0,Call,610.0,1,-0.14
2025-01-29T15:00:00.0,2025-01-30T21:00:00.0,Put,595.0,-1,0.73
2025-01-29T15:00:00.0,2025-01-30T21:00:00.0,Call,611.0,-1,0.48
2025-01-29T15:00:00.0,2025-01-30T21:00:00.0,Put,589.0,1,-0.24999999999999997
2025-01-29T15:00:00.0,2025-01-30T21:00:00.0,Call,616.0,1,-0.08
2025-01-30T15:00:00.0,2025-01-31T21:00:00.0,Put,598.0,-1,0.54
2025-01-30T15:00:00.0,2025-01-31T21:00:00.0,Call,610.0,-1,0.5
2025-01-30T15:00:00.0,2025-01-31T21:00:00.0,Put,592.0,1,-0.14
2025-01-30T15:00:00.0,2025-01-31T21:00:00.0,Call,616.0,1,-0.049999999999999996
2025-01-31T15:00:00.0,2025-01-31T21:00:00.0,Put,604.0,-1,-1.6900000000000455
2025-01-31T15:00:00.0,2025-01-31T21:00:00.0,Call,611.0,-1,0.22
2025-01-31T15:00:00.0,2025-01-31T21:00:00.0,Put,598.0,1,-0.05000000000000001
2025-01-31T15:00:00.0,2025-01-31T21:00:00.0,Call,616.0,1,-0.01
2025-02-03T15:00:00.0,2025-02-04T21:00:00.0,Put,583.0,-1,0.8000000000000002
2025-02-03T15:00:00.0,2025-02-04T21:00:00.0,Call,600.0,-1,-1.2899999999999545
2025-02-03T15:00:00.0,2025-02-04T21:00:00.0,Put,577.0,1,-0.37
2025-02-03T15:00:00.0,2025-02-04T21:00:00.0,Call,606.0,1,-0.14
2025-02-04T15:00:00.0,2025-02-05T21:00:00.0,Put,592.0,-1,0.57
2025-02-04T15:00:00.0,2025-02-05T21:00:00.0,Call,606.0,-1,0.4799999999999999
2025-02-04T15:00:00.0,2025-02-05T21:00:00.0,Put,585.0,1,-0.1
2025-02-04T15:00:00.0,2025-02-05T21:00:00.0,Call,611.0,1,-0.08
2025-02-05T15:00:00.0,2025-02-06T21:00:00.0,Put,594.0,-1,0.58
2025-02-05T15:00:00.0,2025-02-06T21:00:00.0,Call,606.0,-1,0.46
2025-02-05T15:00:00.0,2025-02-06T21:00:00.0,Put,585.0,1,-0.12000000000000001
2025-02-05T15:00:00.0,2025-02-06T21:00:00.0,Call,612.0,1,-0.04
2025-02-06T15:00:00.0,2025-02-07T21:00:00.0,Put,598.0,-1,0.56
2025-02-06T15:00:00.0,2025-02-07T21:00:00.0,Call,611.0,-1,0.43000000000000005
2025-02-06T15:00:00.0,2025-02-07T21:00:00.0,Put,592.0,1,-0.14
2025-02-06T15:00:00.0,2025-02-07T21:00:00.0,Call,615.0,1,-0.07
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,602.0,-1,-0.7200000000000136
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,610.0,-1,0.06
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,595.0,1,-0.06
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,616.0,1,-0.01
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,597.0,-1,0.58
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,609.0,-1,0.3
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,590.0,1,-0.13
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,611.0,1,-0.1
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,596.0,-1,0.54
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,609.0,-1,0.4
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,590.0,1,-0.15
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,613.0,1,-0.07
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Put,594.0,-1,0.55
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Call,606.0,-1,-3.00999999999995
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Put,588.0,1,-0.19
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Call,611.0,1,-0.04
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Put,599.0,-1,0.58
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Call,610.0,-1,0.33
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Put,592.5,1,-0.15
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Call,615.0,1,-0.02
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Put,607.0,-1,0.33
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Call,613.0,-1,0.2
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Put,601.0,1,-0.07
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Call,618.0,1,-0.009999999999999998
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Put,604.0,-1,0.41
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Call,614.0,-1,0.36
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Put,598.0,1,-0.11
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Call,620.0,1,-0.03
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,601.0,-1,-0.3
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,613.0,-1,0.49
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,595.0,1,-0.22
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,619.0,1,-0.04
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,604.0,-1,-3.55
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,611.0,-1,0.2
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,598.0,1,-0.06
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,616.0,1,-0.02
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Put,591.0,-1,0.69
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Call,605.0,-1,0.52
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Put,585.0,1,-0.31
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Call,611.0,1,-0.05
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Put,585.0,-1,0.65
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Call,602.0,-1,0.65
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Put,579.0,1,-0.29
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Call,608.0,1,-0.12000000000000001
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,Put,589.0,-1,-3.33000000000005
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,Call,605.0,-1,0.58
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,Put,584.0,1,-0.3
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,Call,611.0,1,-0.05
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,Put,581.0,-1,0.7100000000000001
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,Call,600.0,-1,0.75
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,Put,575.0,1,-0.34
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,Call,606.0,1,-0.15
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,Put,580.0,-1,0.4799999999999999
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,Call,592.0,-1,-1.55999999999995
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,Put,574.0,1,-0.16
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,Call,597.0,1,-0.05999999999999999
2025-03-03T15:00:00.0,2025-03-04T21:00:00.0,Put,582.0,-1,-3.740000000000009
2025-03-03T15:00:00.0,2025-03-04T21:00:00.0,Call,600.0,-1,0.45000000000000007
2025-03-03T15:00:00.0,2025-03-04T21:00:00.0,Put,575.0,1,-0.36
2025-03-03T15:00:00.0,2025-03-04T21:00:00.0,Call,607.0,1,-0.05
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,Put,563.0,-1,0.93
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,Call,587.0,-1,0.81
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,Put,556.0,1,-0.43
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,Call,594.0,1,-0.19
2025-03-05T15:00:00.0,2025-03-06T21:00:00.0,Put,567.0,-1,1.0
2025-03-05T15:00:00.0,2025-03-06T21:00:00.0,Call,589.0,-1,0.89
2025-03-05T15:00:00.0,2025-03-06T21:00:00.0,Put,560.0,1,-0.62
2025-03-05T15:00:00.0,2025-03-06T21:00:00.0,Call,596.0,1,-0.16
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,Put,563.0,-1,1.12
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,Call,588.0,-1,0.8
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,Put,556.0,1,-0.46
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,Call,595.0,1,-0.22
2025-03-07T15:00:00.0,2025-03-07T21:00:00.0,Put,565.0,-1,0.6600000000000001
2025-03-07T15:00:00.0,2025-03-07T21:00:00.0,Call,581.0,-1,0.61
2025-03-07T15:00:00.0,2025-03-07T21:00:00.0,Put,559.0,1,-0.25
2025-03-07T15:00:00.0,2025-03-07T21:00:00.0,Call,587.0,1,-0.15
2025-03-10T14:00:00.0,2025-03-11T20:00:00.0,Put,555.0,-1,0.97
2025-03-10T14:00:00.0,2025-03-11T20:00:00.0,Call,578.0,-1,0.9
2025-03-10T14:00:00.0,2025-03-11T20:00:00.0,Put,548.0,1,-0.33
2025-03-10T14:00:00.0,2025-03-11T20:00:00.0,Call,585.0,1,-0.2
2025-03-11T14:00:00.0,2025-03-12T20:00:00.0,Put,549.0,-1,1.15
2025-03-11T14:00:00.0,2025-03-12T20:00:00.0,Call,574.0,-1,0.72
2025-03-11T14:00:00.0,2025-03-12T20:00:00.0,Put,542.0,1,-0.5800000000000001
2025-03-11T14:00:00.0,2025-03-12T20:00:00.0,Call,581.0,1,-0.26
2025-03-12T14:00:00.0,2025-03-13T20:00:00.0,Put,547.0,-1,0.99
2025-03-12T14:00:00.0,2025-03-13T20:00:00.0,Call,570.0,-1,0.91
2025-03-12T14:00:00.0,2025-03-13T20:00:00.0,Put,540.0,1,-0.35
2025-03-12T14:00:00.0,2025-03-13T20:00:00.0,Call,576.0,1,-0.25
2025-03-13T14:00:00.0,2025-03-14T20:00:00.0,Put,545.0,-1,0.93
2025-03-13T14:00:00.0,2025-03-14T20:00:00.0,Call,566.0,-1,0.7
2025-03-13T14:00:00.0,2025-03-14T20:00:00.0,Put,539.0,1,-0.39
2025-03-13T14:00:00.0,2025-03-14T20:00:00.0,Call,571.0,1,-0.26
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,Put,550.0,-1,0.46
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,Call,563.0,-1,0.27
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,Put,544.0,1,-0.2
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,Call,569.0,1,-0.05
2025-03-17T14:00:00.0,2025-03-18T20:00:00.0,Put,557.0,-1,0.8
2025-03-17T14:00:00.0,2025-03-18T20:00:00.0,Call,573.0,-1,0.51
2025-03-17T14:00:00.0,2025-03-18T20:00:00.0,Put,550.0,1,-0.22
2025-03-17T14:00:00.0,2025-03-18T20:00:00.0,Call,577.0,1,-0.13
2025-03-18T14:00:00.0,2025-03-19T20:00:00.0,Put,550.0,-1,0.75
2025-03-18T14:00:00.0,2025-03-19T20:00:00.0,Call,570.0,-1,0.75
2025-03-18T14:00:00.0,2025-03-19T20:00:00.0,Put,544.0,1,-0.25
2025-03-18T14:00:00.0,2025-03-19T20:00:00.0,Call,575.0,1,-0.25
2025-03-19T14:00:00.0,2025-03-20T20:00:00.0,Put,554.0,-1,0.82
2025-03-19T14:00:00.0,2025-03-20T20:00:00.0,Call,573.0,-1,0.64
2025-03-19T14:00:00.0,2025-03-20T20:00:00.0,Put,548.0,1,-0.28
2025-03-19T14:00:00.0,2025-03-20T20:00:00.0,Call,577.0,1,-0.23
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,Put,558.0,-1,0.8900000000000001
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,Call,574.0,-1,0.47
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,Put,552.0,1,-0.32000000000000006
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,Call,580.0,1,-0.1
2025-03-21T14:00:00.0,2025-03-21T20:00:00.0,Put,554.0,-1,0.49
2025-03-21T14:00:00.0,2025-03-21T20:00:00.0,Call,565.0,-1,0.52
2025-03-21T14:00:00.0,2025-03-21T20:00:00.0,Put,548.0,1,-0.06
2025-03-21T14:00:00.0,2025-03-21T20:00:00.0,Call,571.0,1,-0.09
2025-03-24T14:00:00.0,2025-03-25T20:00:00.0,Put,566.0,-1,0.63
2025-03-24T14:00:00.0,2025-03-25T20:00:00.0,Call,578.0,-1,0.42
2025-03-24T14:00:00.0,2025-03-25T20:00:00.0,Put,560.0,1,-0.19
2025-03-24T14:00:00.0,2025-03-25T20:00:00.0,Call,583.0,1,-0.05
2025-03-25T14:00:00.0,2025-03-26T20:00:00.0,Put,568.0,-1,0.45
2025-03-25T14:00:00.0,2025-03-26T20:00:00.0,Call,579.0,-1,0.46
2025-03-25T14:00:00.0,2025-03-26T20:00:00.0,Put,562.0,1,-0.12
2025-03-25T14:00:00.0,2025-03-26T20:00:00.0,Call,584.0,1,-0.05
2025-03-26T14:00:00.0,2025-03-27T20:00:00.0,Put,567.0,-1,0.53
2025-03-26T14:00:00.0,2025-03-27T20:00:00.0,Call,579.0,-1,0.4
2025-03-26T14:00:00.0,2025-03-27T20:00:00.0,Put,560.0,1,-0.1
2025-03-26T14:00:00.0,2025-03-27T20:00:00.0,Call,586.0,1,-0.02
2025-03-27T14:00:00.0,2025-03-28T20:00:00.0,Put,561.0,-1,-4.75
2025-03-27T14:00:00.0,2025-03-28T20:00:00.0,Call,576.0,-1,0.4699999999999999
2025-03-27T14:00:00.0,2025-03-28T20:00:00.0,Put,555.0,1,-0.24
2025-03-27T14:00:00.0,2025-03-28T20:00:00.0,Call,581.0,1,-0.08
2025-03-28T14:00:00.0,2025-03-28T20:00:00.0,Put,559.0,-1,-3.16
2025-03-28T14:00:00.0,2025-03-28T20:00:00.0,Call,569.0,-1,0.25
2025-03-28T14:00:00.0,2025-03-28T20:00:00.0,Put,553.0,1,-0.05
2025-03-28T14:00:00.0,2025-03-28T20:00:00.0,Call,575.0,1,-0.04
2025-03-31T14:00:00.0,2025-04-01T20:00:00.0,Put,540.0,-1,0.8599999999999999
2025-03-31T14:00:00.0,2025-04-01T20:00:00.0,Call,560.0,-1,-0.30000000000000004
2025-03-31T14:00:00.0,2025-04-01T20:00:00.0,Put,534.0,1,-0.4
2025-03-31T14:00:00.0,2025-04-01T20:00:00.0,Call,566.0,1,-0.19
2025-04-01T14:00:00.0,2025-04-02T20:00:00.0,Put,545.0,-1,0.97
2025-04-01T14:00:00.0,2025-04-02T20:00:00.0,Call,567.0,-1,0.79
2025-04-01T14:00:00.0,2025-04-02T20:00:00.0,Put,539.0,1,-0.4600000000000001
2025-04-01T14:00:00.0,2025-04-02T20:00:00.0,Call,573.0,1,-0.3
2025-04-02T14:00:00.0,2025-04-03T20:00:00.0,Put,548.0,-1,-9.240000000000018
2025-04-02T14:00:00.0,2025-04-03T20:00:00.0,Call,571.0,-1,0.81
2025-04-02T14:00:00.0,2025-04-03T20:00:00.0,Put,540.0,1,2.0600000000000183
2025-04-02T14:00:00.0,2025-04-03T20:00:00.0,Call,579.0,1,-0.13
2025-04-03T14:00:00.0,2025-04-04T20:00:00.0,Put,532.0,-1,-25.439999999999976
2025-04-03T14:00:00.0,2025-04-04T20:00:00.0,Call,557.5,-1,0.91
2025-04-03T14:00:00.0,2025-04-04T20:00:00.0,Put,526.0,1,19.889999999999976
2025-04-03T14:00:00.0,2025-04-04T20:00:00.0,Call,564.0,1,-0.37
2025-04-04T14:00:00.0,2025-04-04T20:00:00.0,Put,511.0,-1,-4.3899999999999775
2025-04-04T14:00:00.0,2025-04-04T20:00:00.0,Call,533.0,-1,0.96
2025-04-04T14:00:00.0,2025-04-04T20:00:00.0,Put,505.0,1,-0.51
2025-04-04T14:00:00.0,2025-04-04T20:00:00.0,Call,538.0,1,-0.47
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Put,467.0,-1,2.6
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Call,521.0,-1,1.6
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Put,450.0,1,-1.26
2025-04-07T14:00:00.0,2025-04-08T20:00:00.0,Call,538.0,1,-0.31
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Put,502.0,-1,1.85
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Call,540.0,-1,-3.1299999999999546
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Put,491.0,1,-0.86
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,Call,551.0,1,-0.3
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Put,474.0,-1,2.58
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Call,527.0,-1,1.87
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Put,458.0,1,-1.1
2025-04-09T14:00:00.0,2025-04-10T20:00:00.0,Call,543.0,1,-0.35
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Put,507.0,-1,1.73
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Call,547.0,-1,1.49
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Put,493.0,1,-0.79
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,Call,561.0,1,-0.34
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Put,509.0,-1,0.6
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Call,539.0,-1,1.09
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Put,494.0,1,-0.4
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,Call,554.0,1,-0.23
2025-04-14T14:00:00.0,2025-04-15T20:00:00.0,Put,524.0,-1,1.26
